R0,pmo_sse,pmo_ssi,sse_sim,ssi_sim,F_r
1.7487437185929648,0.09986082502844063,0.03468611852919834,,,0.3455956077882387
1.7663316582914572,0.10146310654060708,0.03523942686705017,,,0.3455956077882387
1.7839195979899498,0.1030439274203323,0.03578486329894015,0.1052,0.0347632165813984,0.3455956077882387
1.8015075376884422,0.10460380040269335,0.03632260709973467,,,0.3455956077882387
1.8190954773869346,0.10614322081627714,0.036852832016514125,,,0.3455956077882387
1.8366834170854272,0.1076626673435479,0.03737570648172006,,,0.3455956077882387
1.8542713567839195,0.10916260274081135,0.037891393816502195,,,0.3455956077882387
1.8718592964824121,0.11064347452027334,0.038400052424778175,,,0.3455956077882387
1.8894472361809045,0.1121057155965609,0.03890183597850572,,,0.3455956077882387
1.9070351758793969,0.11354974489985992,0.03939689359461984,,,0.3455956077882387
1.9246231155778895,0.11497596795770226,0.03988537000407255,,,0.3455956077882387
1.9422110552763818,0.11638477744728104,0.04036740571338093,,,0.3455956077882387
1.9597989949748744,0.11777655372005147,0.040843137159069065,0.1163,0.044707429322813935,0.3455956077882387
1.9773869346733668,0.1191516653002449,0.04131269685536432,,,0.3455956077882387
1.9949748743718594,0.12051046935882503,0.04177621353548977,,,0.3455956077882387
2.0125628140703515,0.12185331216398565,0.042233812286780914,,,0.3455956077882387
2.030150753768844,0.12318052951169445,0.042685614680563644,,,0.3455956077882387
2.0477386934673367,0.12449244713121821,0.04313173889524369,,,0.3455956077882387
2.065326633165829,0.12578938107678783,0.04357229983578992,,,0.3455956077882387
2.082914572864322,0.12707163809722066,0.04400740924716662,,,0.3455956077882387
2.100502512562814,0.1283395159893871,0.044437175823375585,,,0.3455956077882387
2.118090452261306,0.1295933039352588,0.044861705311982636,,,0.3455956077882387
2.1356783919597992,0.13083328282346762,0.04528110061435342,,,0.3455956077882387
2.1532663316582914,0.13205972555621603,0.045695461881805954,0.1289,0.04467400053662463,0.3455956077882387
2.170854271356784,0.13327289734233805,0.04610488660787471,,,0.3455956077882387
2.1884422110552766,0.13447305597709092,0.04650946971682668,,,0.3455956077882387
2.2060301507537687,0.1356604521103003,0.046909303648865586,,,0.3455956077882387
2.2236180904522613,0.13683532950110167,0.04730447844150398,,,0.3455956077882387
2.241206030150754,0.13799792526322097,0.04769508180820592,,,0.3455956077882387
2.258793969849246,0.1391484700987602,0.048081199213706016,,,0.3455956077882387
